target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,-2.1259438655618211e-13,2.1259438655618211e-13,0
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,100,105.7735026914411,94.226497308558905,5.7735026914410925,5.7735026914404513,6.4126481902349042e-13,0
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,100,108.16496580895542,91.835034191044585,8.1649658089554134,8.1649658089551789,2.3447910280083306e-13,0
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,100,105.77350269189625,94.226497308103745,5.7735026918962618,5.7735026918967973,5.3557158707917552e-13,0
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,6.8212102638347209e-15,6.8212102638347209e-15,0
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,100,105.77350269189625,94.226497308103745,5.7735026918962618,5.7735026918962982,3.6415315207705135e-14,0
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,100,105.7735026914411,94.226497308558905,5.7735026914410925,5.7735026914412702,1.7763568394002505e-13,0
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-2.0665582912685771e-13,2.0665582912685771e-13,0
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,4.8885340224148831e-14,4.8885340224148831e-14,0
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,3.8426151152935594e-13,3.8426151152935594e-13,0
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,-7.0485839392958775e-14,7.0485839392958775e-14,0
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-4.5929482443153781e-13,4.5929482443153781e-13,0
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,3.7630343288821543e-13,3.7630343288821543e-13,0
