target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,121.49297517271243,25.094334209552887,29.976926885267105,0,0,0,0,-7.2057083268676015e-14,7.2057083268676015e-14,0
1,quadrature,121.49307440173557,25.094334209552887,59.953853770534209,0,9.9923089618129257,-9.9923089618129257,0,2.0733279410856879e-13,2.0733279410856879e-13,0
2,quadrature,121.49307440173557,25.094442127996533,119.90770754106842,0,15.61557678687142,-15.61557678687142,0,2.5548524464800518e-14,2.5548524464800518e-14,0
3,quadrature,121.49297517271243,25.094442127996533,59.953853770534209,0,11.999999999931278,-11.999999999931278,0,2.8215611437540698e-14,2.8215611437540698e-14,0
4,quadrature,121.49317363075872,25.094334209552887,59.953853770534209,0,9.9923089618129257,-9.9923089618129257,0,-1.8544202399887104e-13,1.8544202399887104e-13,0
5,quadrature,121.49317363075872,25.094442127996533,119.90770754106842,0,15.61557678687142,-15.61557678687142,0,6.3803428983001926e-14,6.3803428983001926e-14,0
6,quadrature,121.49327285978185,25.094334209552887,29.976926885267105,0,0,0,0,1.5928407880444172e-13,1.5928407880444172e-13,0
7,quadrature,121.49327285978185,25.094442127996533,59.953853770534209,0,11.999999999931278,-11.999999999931278,0,2.2901201394427987e-13,2.2901201394427987e-13,0
8,quadrature,121.49307440173557,25.09455004644018,59.953853770534209,0,9.9923089618129257,-9.9923089618129257,0,8.51842276380308e-14,8.51842276380308e-14,0
9,quadrature,121.49297517271243,25.09455004644018,29.976926885267105,0,0,0,0,0,0,0
10,quadrature,121.49317363075872,25.09455004644018,59.953853770534209,0,9.9923089618129257,-9.9923089618129257,0,-7.4121981840547053e-14,7.4121981840547053e-14,0
11,quadrature,121.49327285978185,25.09455004644018,29.976926885267105,0,0,0,0,-9.4811951669310547e-14,9.4811951669310547e-14,0
12,boundary_diagnostic,121.49297517271243,25.094334209552887,29.976926885267105,0,0,0,0,-1.5169912267089689e-13,1.5169912267089689e-13,0
13,boundary_diagnostic,121.49327285978185,25.094334209552887,29.976926885267105,0,0,0,0,-5.6887171001586326e-14,5.6887171001586326e-14,0
14,boundary_diagnostic,121.49327285978185,25.09455004644018,29.976926885267105,0,0,0,0,-1.8962390333862111e-14,1.8962390333862111e-14,0
15,boundary_diagnostic,121.49297517271243,25.09455004644018,29.976926885267105,0,0,0,0,1.4032168847057961e-13,1.4032168847057961e-13,0
