target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029061,112.8,112.8,112.8,0,-6.9121597340191922e-13,6.9121597340191922e-13,0
1,quadrature,0.00080938832735208421,0.00071945629097963041,49.999999996058122,114.00000000000001,114.00000000000001,114.00000000000001,0,-3.2514435590945544e-13,3.2514435590945544e-13,0
2,quadrature,0.00080938832735208421,0.00080938832735208421,99.999999992116244,114.39999999999999,123.19999999921161,104.00000000000001,1.6000000000000085,1.5999999999992585,7.5006667543675576e-13,0
3,quadrature,0.00071945629097963041,0.00080938832735208421,49.999999996058122,113.19999999999999,113.19999999999999,113.19999999999999,0,3.353761713052075e-13,3.353761713052075e-13,0
4,quadrature,0.00089932036372453801,0.00071945629097963041,49.999999996058122,115.2,115.2,115.2,0,8.0945028464172123e-13,8.0945028464172123e-13,0
5,quadrature,0.00089932036372453801,0.00080938832735208421,99.999999992116244,115.59999999999999,125.2,105.2,0.40000000000000568,0.39999999999945501,5.5067062021407764e-13,0
6,quadrature,0.00098925240009699192,0.00071945629097963041,49.999999996058122,116.40000000000001,116.40000000000001,116.40000000000001,0,-5.229594535606626e-14,5.229594535606626e-14,0
7,quadrature,0.00098925240009699192,0.00080938832735208421,99.999999992116244,116.8,126.40000000000001,108.00000000078838,-0.79999999999999716,-0.79999999999936511,6.3204996791910162e-13,0
8,quadrature,0.0010791844364694456,0.00071945629097963041,24.999999998029061,117.60000000000001,117.60000000000001,117.60000000000001,0,-8.867573342985148e-14,8.867573342985148e-14,0
9,quadrature,0.0010791844364694456,0.00080938832735208421,49.999999996058122,118,118,118,0,-2.8876456783567021e-13,2.8876456783567021e-13,0
10,quadrature,0.00080938832735208421,0.00089932036372453801,99.999999992116244,114.8,123.59999999921162,103.60000000078837,1.2000000000000028,1.2000000000007511,7.4829031859735551e-13,0
11,quadrature,0.00071945629097963041,0.00089932036372453801,49.999999996058122,113.59999999999999,113.59999999999999,113.59999999999999,0,-2.6147972678033129e-13,2.6147972678033129e-13,0
12,quadrature,0.00089932036372453801,0.00089932036372453801,99.999999992116244,116,133.59999999842324,98.400000001576757,0,-4.1527670194772997e-13,4.1527670194772997e-13,0
13,quadrature,0.00098925240009699192,0.00089932036372453801,99.999999992116244,117.2,128.39999999921162,108.40000000078838,-1.2000000000000028,-1.2000000000000541,5.1292303737682232e-14,0
14,quadrature,0.0010791844364694456,0.00089932036372453801,49.999999996058122,118.40000000000001,118.40000000000001,118.40000000000001,0,-1.3869794203130618e-13,1.3869794203130618e-13,0
15,quadrature,0.00080938832735208421,0.00098925240009699192,99.999999992116244,115.2,123.99999999921164,105.59999999999999,0.79999999999999716,0.80000000000020122,2.0405899192610377e-13,0
16,quadrature,0.00071945629097963041,0.00098925240009699192,49.999999996058122,114.00000000000001,114.00000000000001,114.00000000000001,0,-8.867573342985148e-14,8.867573342985148e-14,0
17,quadrature,0.00089932036372453801,0.00098925240009699192,99.999999992116244,116.40000000000001,126.8,106.8,-0.40000000000000568,-0.39999999999986618,1.3949952304415092e-13,0
18,quadrature,0.00098925240009699192,0.00098925240009699192,99.999999992116244,117.60000000000002,128,108.80000000078839,-1.6000000000000227,-1.5999999999999719,5.084821452783217e-14,0
19,quadrature,0.0010791844364694456,0.00098925240009699192,49.999999996058122,118.80000000000001,118.80000000000001,118.80000000000001,0,1.159605744851904e-13,1.159605744851904e-13,0
20,quadrature,0.00080938832735208421,0.0010791844364694456,49.999999996058122,115.59999999999999,115.59999999999999,115.59999999999999,0,-3.1832314564562072e-14,3.1832314564562072e-14,0
21,quadrature,0.00071945629097963041,0.0010791844364694456,24.999999998029061,114.39999999999999,114.39999999999999,114.39999999999999,0,2.3646862247960396e-13,2.3646862247960396e-13,0
22,quadrature,0.00089932036372453801,0.0010791844364694456,49.999999996058122,116.8,116.8,116.8,0,9.0949470184463051e-15,9.0949470184463051e-15,0
23,quadrature,0.00098925240009699192,0.0010791844364694456,49.999999996058122,118,118,118,0,3.4106051319173648e-15,3.4106051319173648e-15,0
24,quadrature,0.0010791844364694456,0.0010791844364694456,24.999999998029061,119.2,119.2,119.2,0,3.6834535424707538e-13,3.6834535424707538e-13,0
25,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029061,112.8,112.8,112.8,0,0,0,0
26,boundary_diagnostic,0.00080938832735208421,0.00071945629097963041,24.999999998029061,114.00000000000001,114.00000000000001,114.00000000000001,0,5.4569682110677837e-14,5.4569682110677837e-14,0
27,boundary_diagnostic,0.00089932036372453801,0.00071945629097963041,24.999999998029061,115.2,115.2,115.2,0,-1.5461409931358719e-13,1.5461409931358719e-13,0
28,boundary_diagnostic,0.00098925240009699192,0.00071945629097963041,24.999999998029061,116.40000000000001,116.40000000000001,116.40000000000001,0,-1.2732925825824829e-13,1.2732925825824829e-13,0
29,boundary_diagnostic,0.0010791844364694456,0.00071945629097963041,24.999999998029061,117.60000000000001,117.60000000000001,117.60000000000001,0,2.1373125493348819e-13,2.1373125493348819e-13,0
30,boundary_diagnostic,0.0010791844364694456,0.00080938832735208421,24.999999998029061,118,118,118,0,7.7307049656793595e-14,7.7307049656793595e-14,0
31,boundary_diagnostic,0.0010791844364694456,0.00089932036372453801,24.999999998029061,118.40000000000001,118.40000000000001,118.40000000000001,0,3.0468072511795122e-13,3.0468072511795122e-13,0
32,boundary_diagnostic,0.0010791844364694456,0.00098925240009699192,24.999999998029061,118.80000000000001,118.80000000000001,118.80000000000001,0,-6.9121597340191922e-13,6.9121597340191922e-13,0
33,boundary_diagnostic,0.0010791844364694456,0.0010791844364694456,24.999999998029061,119.2,119.2,119.2,0,4.8211615015897677e-14,4.8211615015897677e-14,0
34,boundary_diagnostic,0.00098925240009699192,0.0010791844364694456,24.999999998029061,118,118,118,0,4.9434206735145486e-13,4.9434206735145486e-13,0
35,boundary_diagnostic,0.00089932036372453801,0.0010791844364694456,24.999999998029061,116.8,116.8,116.8,0,2.8075166759954398e-13,2.8075166759954398e-13,0
36,boundary_diagnostic,0.00080938832735208421,0.0010791844364694456,24.999999998029061,115.59999999999999,115.59999999999999,115.59999999999999,0,-4.2463295879796718e-15,4.2463295879796718e-15,0
37,boundary_diagnostic,0.00071945629097963041,0.0010791844364694456,24.999999998029061,114.39999999999999,114.39999999999999,114.39999999999999,0,-4.2155023695618013e-13,4.2155023695618013e-13,0
38,boundary_diagnostic,0.00071945629097963041,0.00098925240009699192,24.999999998029061,114.00000000000001,114.00000000000001,114.00000000000001,0,-3.1487619525079466e-13,3.1487619525079466e-13,0
39,boundary_diagnostic,0.00071945629097963041,0.00089932036372453801,24.999999998029061,113.59999999999999,113.59999999999999,113.59999999999999,0,2.3027584778744977e-13,2.3027584778744977e-13,0
40,boundary_diagnostic,0.00071945629097963041,0.00080938832735208421,24.999999998029061,113.19999999999999,113.19999999999999,113.19999999999999,0,4.5474735092231528e-14,4.5474735092231528e-14,0
