target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,-2.5011104300727307e-13,2.5011104300727307e-13,0
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,100,109.99999999921162,90.000000000788376,9.9999999992116297,9.999999999210921,7.0876637892069994e-13,0
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,100,114.14213562317349,85.857864376826512,12,11.999999999999849,1.5099033134902129e-13,0
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,100,110,90,10.000000000000007,10.000000000000174,1.6697754290362354e-13,0
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,-1.9099388738737217e-13,1.9099388738737217e-13,0
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,100,110,90,10.000000000000007,9.99999999999973,2.7711166694643907e-13,0
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,100,109.99999999921162,90.000000000788376,9.9999999992116297,9.9999999992115587,7.1054273576010019e-14,0
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-4.2141884360377031e-13,4.2141884360377031e-13,0
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-3.7516656451090963e-13,3.7516656451090963e-13,0
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,2.9103830459028141e-13,2.9103830459028141e-13,0
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,2.5465851651649623e-13,2.5465851651649623e-13,0
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-4.2291503635775268e-13,4.2291503635775268e-13,0
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-2.5920599002571938e-13,2.5920599002571938e-13,0
