target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,121.42650864575661,25.034095078595541,180377.00431304751,7.4728672157799849,7.4728672157799849,7.4728672157799849,0,6.9095329432163581e-14,6.9095329432163581e-14,0
1,quadrature,121.43493849094099,25.034095078595541,360754.00862609502,17.805599479217754,17.805599479217754,17.805599479217754,0,-2.6825210624941849e-14,2.6825210624941849e-14,0
2,quadrature,121.43493849094099,25.041735112929661,721508.01725219004,7.4620189934100045,867.33983024846987,-831.14643828450824,7.2979810065899953,7.2979810065897146,2.8066438062523957e-13,0
3,quadrature,121.42650864575661,25.041735112929661,360754.00862609502,18.151907938533814,18.151907938533814,18.151907938533814,-1.1102230246251565e-16,-4.2322535966353055e-12,4.2321425743328429e-12,0
4,quadrature,121.44336833612537,25.034095078595541,360754.00862609502,7.6450806624541343,7.6450806624541343,7.6450806624541343,0,2.0519993466536511e-12,2.0519993466536511e-12,0
5,quadrature,121.44336833612537,25.041735112929661,721508.01725219004,5.7144282191261704,857.17931143170631,-841.88915010679807,9.0455717808738285,9.0455717808730363,7.9225515037251171e-13,0
6,quadrature,121.45179818130975,25.034095078595541,360754.00862609502,15.290689095102723,15.290689095102723,15.290689095102723,0,4.71567118799676e-13,4.71567118799676e-13,0
7,quadrature,121.45179818130975,25.041735112929661,721508.01725219004,16.391592001805414,864.82491986435491,-834.24354167414947,-1.631592001805414,-1.6315920018067021,1.2880807531701066e-12,0
8,quadrature,121.46022802649414,25.034095078595541,360754.00862609502,15.854017150383068,15.854017150383068,15.854017150383068,0,3.1705103238062376e-12,3.1705103238062376e-12,0
9,quadrature,121.46022802649414,25.041735112929661,721508.01725219004,12.42216352240828,865.38824791963521,-833.68021361886906,2.3378364775917202,2.3378364775913365,3.836930773104541e-13,0
10,quadrature,121.46865787167852,25.034095078595541,360754.00862609502,4.3329294181022027,4.3329294181022036,4.3329294181022018,4.4408920985006262e-16,1.0516611017459984e-12,1.0512170125361483e-12,0
11,quadrature,121.46865787167852,25.041735112929661,721508.01725219004,12.731430049267303,853.86716018735433,-845.20130135114994,2.0285699507326971,2.0285699507327619,6.4837024638109142e-14,0
12,quadrature,121.4770877168629,25.034095078595541,360754.00862609502,6.5119354595697256,6.5119354595697256,6.5119354595697256,0,-1.391425182357803e-12,1.391425182357803e-12,0
13,quadrature,121.4770877168629,25.041735112929661,721508.01725219004,7.9710426605029419,856.0461662288219,-843.02229530968248,6.7889573394970579,6.7889573394971912,1.3322676295501878e-13,0
14,quadrature,121.48551756204729,25.034095078595541,360754.00862609502,6.9443994318489937,6.9443994318489937,6.9443994318489937,0,2.9171014043561865e-12,2.9171014043561865e-12,0
15,quadrature,121.48551756204729,25.041735112929661,721508.01725219004,9.0764621418655551,856.47863020110117,-842.58983133740321,5.6835378581344447,5.6835378581325697,1.8749446439869644e-12,0
16,quadrature,121.49394740723167,25.034095078595541,360754.00862609502,9.3440205238675436,9.3440205238675436,9.3440205238675436,0,4.2268496827306169e-12,4.2268496827306169e-12,0
17,quadrature,121.49394740723167,25.041735112929661,721508.01725219004,0,858.87825129311966,-840.19021024538461,14.76,14.760000000002085,2.085442929455894e-12,0
18,quadrature,121.50237725241605,25.034095078595541,360754.00862609502,11.093569063416007,11.093569063416007,11.093569063416007,0,5.0209975620257879e-13,5.0209975620257879e-13,0
19,quadrature,121.50237725241605,25.041735112929661,721508.01725219004,3.4759982312688393,860.62779983266819,-838.44066170583619,11.28400176873116,11.284001768729613,1.5472068071176182e-12,0
20,quadrature,121.51080709760043,25.034095078595541,360754.00862609502,10.345280147292614,10.345280147292616,10.345280147292613,8.8817841970012523e-16,2.8581756987574093e-12,2.8572875203377092e-12,0
21,quadrature,121.51080709760043,25.041735112929661,721508.01725219004,8.6240407364646803,859.87951091654475,-839.18895062195952,6.1359592635353195,6.1359592635343443,9.7521990483073751e-13,0
22,quadrature,121.51923694278481,25.034095078595541,360754.00862609502,12.466673544494389,12.466673544494389,12.466673544494389,0,4.0250377259409271e-12,4.0250377259409271e-12,0
23,quadrature,121.51923694278481,25.041735112929661,721508.01725219004,6.7894503166017586,862.00090431374656,-837.06755722475782,7.9705496833982412,7.970549683397377,8.6419760236822185e-13,0
24,quadrature,121.5276667879692,25.034095078595541,360754.00862609502,19.115119182835592,19.115119182835592,19.115119182835592,0,6.967191544317688e-12,6.967191544317688e-12,0
25,quadrature,121.5276667879692,25.041735112929661,721508.01725219004,10.047428748956797,864.24009080813562,-830.41911158641653,4.7125712510432027,4.7125712510462652,3.0624391911260318e-12,0
26,quadrature,121.53609663315358,25.034095078595541,180377.00431304751,16.88203147493779,16.88203147493779,16.88203147493779,0,-4.2360590791064948e-12,4.2360590791064948e-12,0
