target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,121.49297517271243,25.094334209552887,29.976926885267105,0,0,0,0,1.0050066876946918e-13,1.0050066876946918e-13,0
1,quadrature,121.49307440173557,25.094334209552887,59.953853770534209,0,5.7690622689286029,-5.7690622689286029,0,-8.0888633932844725e-15,8.0888633932844725e-15,0
2,quadrature,121.49307440173557,25.094442127996533,119.90770754106842,0,9.0156574614514859,-9.0156574614514859,0,-1.0361976432761755e-13,1.0361976432761755e-13,0
3,quadrature,121.49297517271243,25.094442127996533,59.953853770534209,0,6.9282032302358321,-6.9282032302358321,0,1.7579801187674364e-14,1.7579801187674364e-14,0
4,quadrature,121.49317363075872,25.094334209552887,59.953853770534209,0,5.7690622689286029,-5.7690622689286029,0,9.0049689567076869e-14,9.0049689567076869e-14,0
5,quadrature,121.49317363075872,25.094442127996533,119.90770754106842,0,9.0156574614514859,-9.0156574614514859,0,4.4679411103565911e-14,4.4679411103565911e-14,0
6,quadrature,121.49327285978185,25.094334209552887,29.976926885267105,0,0,0,0,-3.6028541634338007e-14,3.6028541634338007e-14,0
7,quadrature,121.49327285978185,25.094442127996533,59.953853770534209,0,6.9282032302358321,-6.9282032302358321,0,-1.4522494684639799e-14,1.4522494684639799e-14,0
8,quadrature,121.49307440173557,25.09455004644018,59.953853770534209,0,5.7690622689286029,-5.7690622689286029,0,5.4154186272403338e-14,5.4154186272403338e-14,0
9,quadrature,121.49297517271243,25.09455004644018,29.976926885267105,0,0,0,0,9.1019473602538132e-14,9.1019473602538132e-14,0
10,quadrature,121.49317363075872,25.09455004644018,59.953853770534209,0,5.7690622689286029,-5.7690622689286029,0,1.0931660974372001e-13,1.0931660974372001e-13,0
11,quadrature,121.49327285978185,25.09455004644018,29.976926885267105,0,0,0,0,-3.7924780667724221e-15,3.7924780667724221e-15,0
12,boundary_diagnostic,121.49297517271243,25.094334209552887,29.976926885267105,0,0,0,0,-2.8443585500793163e-14,2.8443585500793163e-14,0
13,boundary_diagnostic,121.49327285978185,25.094334209552887,29.976926885267105,0,0,0,0,-3.7924780667724221e-14,3.7924780667724221e-14,0
14,boundary_diagnostic,121.49327285978185,25.09455004644018,29.976926885267105,0,0,0,0,-5.309469293481391e-14,5.309469293481391e-14,0
15,boundary_diagnostic,121.49297517271243,25.09455004644018,29.976926885267105,0,0,0,0,-4.5509736801269066e-14,4.5509736801269066e-14,0
