target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,14.062499998891337,100,100,100,0,3.1124929796460716e-13,3.1124929796460716e-13,0
1,quadrature,0.00078690531825897068,0.00071945629097963041,28.124999997782673,100,107.49999999940871,92.500000000591285,4,3.9999999999997859,2.1405099914773018e-13,0
2,quadrature,0.00078690531825897068,0.00078690531825897068,42.187499996674006,100,103.53553390579337,96.464466094206628,3.5355339057933755,3.5355339057938822,5.0670578843892145e-13,0
3,quadrature,0.00071945629097963041,0.00078690531825897068,28.124999997782673,100,107.5,92.5,4,4.0000000000004761,4.7606363295926712e-13,0
4,quadrature,0.00085435434553831106,0.00071945629097963041,28.124999997782673,100,111.18033988732266,88.81966011267734,4,3.999999999999952,4.7961634663806763e-14,0
5,quadrature,0.00085435434553831106,0.00078690531825897068,28.124999997782673,100,105.5901699433969,94.409830056603099,4,3.9999999999999147,8.5265128291212022e-14,0
6,quadrature,0.00092180337281765144,0.00071945629097963041,28.124999997782673,100,107.49999999940871,92.500000000591285,4,4.000000000000373,3.730349362740526e-13,0
7,quadrature,0.00092180337281765144,0.00078690531825897068,28.124999997782673,100,107.90569414986001,92.094305850139989,4,4.0000000000002736,2.7355895326763857e-13,0
8,quadrature,0.00098925240009699171,0.00071945629097963041,14.062499998891337,100,100,100,0,4.8102164230893833e-13,4.8102164230893833e-13,0
9,quadrature,0.00098925240009699171,0.00078690531825897068,14.062499998891337,100,102.5,97.5,2.5000000000000031,2.499999999999909,9.4146912488213275e-14,0
10,quadrature,0.00078690531825897068,0.00085435434553831106,28.124999997782673,100,105.59016994366132,94.409830056338677,4,4.0000000000002389,2.3891999489933369e-13,0
11,quadrature,0.00071945629097963041,0.00085435434553831106,28.124999997782673,100,111.1803398867938,88.819660113206197,4,3.9999999999998006,1.9939605522267811e-13,0
12,quadrature,0.00078690531825897068,0.00092180337281765144,28.124999997782673,100,107.90569415035863,92.094305849641373,4,4.0000000000002869,2.8688162956314045e-13,0
13,quadrature,0.00071945629097963041,0.00092180337281765144,28.124999997782673,100,107.5,92.5,4,4.0000000000001803,1.8030021919912542e-13,0
14,quadrature,0.00078690531825897068,0.00098925240009699171,14.062499998891337,100,102.49999999980291,97.50000000019709,2.4999999998029092,2.49999999980303,1.2079226507921703e-13,0
15,quadrature,0.00071945629097963041,0.00098925240009699171,14.062499998891337,100,100,100,0,-8.8928370847030609e-14,8.8928370847030609e-14,0
16,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,14.062499998891337,100,100,100,0,-4.0309700298460695e-13,4.0309700298460695e-13,0
17,boundary_diagnostic,0.00098925240009699171,0.00071945629097963041,14.062499998891337,100,100,100,0,1.4593598467468226e-13,1.4593598467468226e-13,0
18,boundary_diagnostic,0.00098925240009699171,0.00080938832735208421,14.062499998891337,100,100,100,0,3.5331797692773103e-13,3.5331797692773103e-13,0
19,boundary_diagnostic,0.00080938832735208421,0.00080938832735208421,14.062499998891337,100,100,100,0,2.2934758843445499e-13,2.2934758843445499e-13,0
20,boundary_diagnostic,0.00080938832735208421,0.00098925240009699171,14.062499998891337,100,100,100,0,4.1239530351429789e-13,4.1239530351429789e-13,0
21,boundary_diagnostic,0.00071945629097963041,0.00098925240009699171,14.062499998891337,100,100,100,0,-2.7339750734733753e-13,2.7339750734733753e-13,0
