target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,260,260,288.45299461711784,28.452994617117817,28.452994617118122,3.0553337637684308e-13,1
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,280,265.77350269144108,294.22649730855892,14.226497308558908,14.226497308557441,1.4672707493446069e-12,1
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,280,268.1649658089554,291.8350341910446,11.835034191044587,11.835034191044812,2.2559731860383181e-13,1
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,260,265.77350269189628,287.09005551345615,27.090055513456168,27.090055513457177,1.0089706847793423e-12,1
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,300,271.54700538288216,300,0,1.6825651984125645e-13,1.6825651984125645e-13,1
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,300,272.90994448654385,294.22649730810372,-5.7735026918962618,-5.7735026918964962,2.3447910280083306e-13,1
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,280,265.77350269144108,294.22649730855892,14.226497308558908,14.226497308558949,4.0856207306205761e-14,1
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,260,260,288.45299461711784,28.452994617117817,28.452994617117128,6.8922645368729718e-13,1
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,300,271.54700538288216,300,0,-5.5479176812522399e-13,5.5479176812522399e-13,1
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,260,260,288.45299461711784,28.452994617117817,28.452994617118549,7.3185901783290319e-13,1
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,300,271.54700538288216,300,0,3.1832314564562028e-14,3.1832314564562028e-14,1
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,300,271.54700538288216,300,0,-1.3096723706562664e-12,1.3096723706562664e-12,1
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,260,260,288.45299461711784,28.452994617117817,28.452994617117319,4.9737991503207013e-13,1
