sample,lon,lat,independent_distance_m,returned_distance_m,plain_ground_m,plain_base_m,plain_plane_m,plain_difference_m,decoded_difference_m,plain_height_m,he_height_m,abs_error_m,near_zero
0,0.00071945629097963041,0.00071945629097963041,0,0,100,100,100,0,-2.1849189124623081e-13,0,0,0,1
1,0.00080938832735917424,0.00071945629097963041,10.000000000000002,10.000000000000002,100,100,102.12556561670021,2.1255656167002144,2.1255656167002588,2.1255656167002144,2.1255656167002588,4.4408920985006262e-14,0
2,0.00089932036373871808,0.00071945629097963041,20.000000000000004,20.000000000000004,100,100,104.25113123340044,4.251131233400443,4.2511312334004323,4.251131233400443,4.2511312334004323,1.0658141036401503e-14,0
3,0.0009892524001182618,0.00071945629097963041,29.999999999999993,29.999999999999993,100,100,106.37669685010066,6.3766968501006573,6.3766968501005135,6.3766968501006573,6.3766968501005135,1.4388490399142029e-13,0
4,0.0010791844364978057,0.00071945629097963041,40.000000000000007,40.000000000000007,100,100,108.50226246680089,8.5022624668008859,8.5022624668008415,8.5022624668008859,8.5022624668008415,4.4408920985006262e-14,0
5,0.0011691164728773497,0.00071945629097963041,50.000000000000021,50.000000000000021,100,100,110.62782808350111,10.627828083501115,10.62782808350102,10.627828083501115,10.62782808350102,9.4146912488213275e-14,0
6,0.0012590485092568934,0.00071945629097963041,60.000000000000014,60.000000000000007,100,100,112.75339370020133,12.753393700201329,12.753393700201311,12.753393700201329,12.753393700201311,1.7763568394002505e-14,0
7,0.0013489805456364371,0.00071945629097963041,70,70,100,100,114.87895931690154,14.878959316901543,14.878959316901586,14.878959316901543,14.878959316901586,4.2632564145606011e-14,0
8,0.0014389125820159811,0.00071945629097963041,80.000000000000014,80.000000000000014,100,100,117.00452493360177,17.004524933601772,17.004524933601573,17.004524933601772,17.004524933601573,1.9895196601282805e-13,0
9,0.0015288446183955248,0.00071945629097963041,90,90,100,100,119.13009055030199,19.130090550301986,19.130090550301922,19.130090550301986,19.130090550301922,6.3948846218409017e-14,0
10,0.0016187766547750687,0.00071945629097963041,100.00000000000001,100.00000000000001,100,100,121.25565616700221,21.255656167002215,21.255656167002311,21.255656167002215,21.255656167002311,9.5923269327613525e-14,0
11,0.0017087086911546125,0.00071945629097963041,110,110,100,100,123.38122178370243,23.381221783702429,23.381221783702578,23.381221783702429,23.381221783702578,1.4921397450962104e-13,0
12,0.0017986407275341564,0.00071945629097963041,120.00000000000001,120.00000000000001,100,100,125.50678740040266,25.506787400402658,25.506787400402679,25.506787400402658,25.506787400402679,2.1316282072803006e-14,0
13,0.0018885727639137001,0.00071945629097963041,130,130,100,100,127.63235301710287,27.632353017102872,27.632353017102915,27.632353017102872,27.632353017102915,4.2632564145606011e-14,0
14,0.0019785048002932439,0.00071945629097963041,140,140,100,100,129.75791863380309,29.757918633803087,29.757918633802962,29.757918633803087,29.757918633802962,1.2434497875801753e-13,0
15,0.0020684368366727882,0.00071945629097963041,150.00000000000006,150.00000000000006,100,100,131.88348425050333,31.883484250503329,31.883484250503464,31.883484250503329,31.883484250503464,1.3500311979441904e-13,0
16,0.0021583688730523317,0.00071945629097963041,160.00000000000003,160.00000000000003,100,100,134.00904986720354,34.009049867203544,34.009049867203686,34.009049867203544,34.009049867203686,1.4210854715202004e-13,0
17,0.0022483009094318752,0.00071945629097963041,170,170,100,100,136.13461548390376,36.134615483903758,36.134615483903694,36.134615483903758,36.134615483903694,6.3948846218409017e-14,0
18,0.0023382329458114192,0.00071945629097963041,180,180,100,100,138.26018110060397,38.260181100603972,38.260181100604115,38.260181100603972,38.260181100604115,1.4210854715202004e-13,0
19,0.0024281649821909631,0.00071945629097963041,190,190,100,100,140.38574671730419,40.385746717304187,40.385746717303931,40.385746717304187,40.385746717303931,2.5579538487363607e-13,0
20,0.0025180970185705071,0.00071945629097963041,200,200,100,100,142.51131233400443,42.51131233400443,42.51131233400443,42.51131233400443,42.51131233400443,0,0
21,0.002608029054950051,0.00071945629097963041,210,210,100,100,144.63687795070464,44.636877950704644,44.636877950704672,44.636877950704644,44.636877950704672,2.8421709430404007e-14,0
22,0.0026979610913295945,0.00071945629097963041,219.99999999999997,219.99999999999997,100,100,146.76244356740486,46.762443567404858,46.762443567404887,46.762443567404858,46.762443567404887,2.8421709430404007e-14,0
23,0.0027878931277091385,0.00071945629097963041,229.99999999999997,229.99999999999997,100,100,148.88800918410507,48.888009184105073,48.888009184105236,48.888009184105073,48.888009184105236,1.6342482922482304e-13,0
