target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,121.42650864575661,25.034095078595541,180377.00431304751,7.4728672157799849,7.4728672157799849,7.4728672157799849,0,2.1772774857825577e-12,2.1772774857825577e-12,0
1,quadrature,121.43493849094099,25.034095078595541,360754.00862609502,17.805599479217754,17.805599479217754,17.805599479217754,0,4.1483860124172351e-12,4.1483860124172351e-12,0
2,quadrature,121.43493849094099,25.041735112929661,721508.01725219004,7.4620189934100045,867.33983024846987,-831.14643828450824,7.2979810065899953,7.2979810065908763,8.8107299234252423e-13,0
3,quadrature,121.42650864575661,25.041735112929661,360754.00862609502,18.151907938533814,18.151907938533814,18.151907938533814,-1.1102230246251565e-16,-1.5940346832566944e-12,1.5939236609542319e-12,0
4,quadrature,121.44336833612537,25.034095078595541,360754.00862609502,7.6450806624541343,7.6450806624541343,7.6450806624541343,0,5.4219208862573993e-13,5.4219208862573993e-13,0
5,quadrature,121.44336833612537,25.041735112929661,721508.01725219004,5.7144282191261704,857.17931143170631,-841.88915010679807,9.0455717808738285,9.0455717808755747,1.7461587731304462e-12,0
6,quadrature,121.45179818130975,25.034095078595541,360754.00862609502,15.290689095102723,15.290689095102723,15.290689095102723,0,2.9399326118120582e-12,2.9399326118120582e-12,0
7,quadrature,121.45179818130975,25.041735112929661,721508.01725219004,16.391592001805414,864.82491986435491,-834.24354167414947,-1.631592001805414,-1.6315920018064878,1.0738077094174514e-12,0
8,quadrature,121.46022802649414,25.034095078595541,360754.00862609502,15.854017150383068,15.854017150383068,15.854017150383068,0,5.7258633266302541e-12,5.7258633266302541e-12,0
9,quadrature,121.46022802649414,25.041735112929661,721508.01725219004,12.42216352240828,865.38824791963521,-833.68021361886906,2.3378364775917202,2.3378364775930542,1.3340439863895881e-12,0
10,quadrature,121.46865787167852,25.034095078595541,360754.00862609502,4.3329294181022027,4.3329294181022036,4.3329294181022018,4.4408920985006262e-16,-3.1996728340610503e-13,3.2041137261595509e-13,0
11,quadrature,121.46865787167852,25.041735112929661,721508.01725219004,12.731430049267303,853.86716018735433,-845.20130135114994,2.0285699507326971,2.0285699507341461,1.4490630917407543e-12,0
12,quadrature,121.4770877168629,25.034095078595541,360754.00862609502,6.5119354595697256,6.5119354595697256,6.5119354595697256,0,-4.4757352774725341e-13,4.4757352774725341e-13,0
13,quadrature,121.4770877168629,25.041735112929661,721508.01725219004,7.9710426605029419,856.0461662288219,-843.02229530968248,6.7889573394970579,6.78895733949469,2.3678836669205339e-12,0
14,quadrature,121.48551756204729,25.034095078595541,360754.00862609502,6.9443994318489937,6.9443994318489937,6.9443994318489937,0,2.9039587926451904e-12,2.9039587926451904e-12,0
15,quadrature,121.48551756204729,25.041735112929661,721508.01725219004,9.0764621418655551,856.47863020110117,-842.58983133740321,5.6835378581344447,5.6835378581305962,3.8484770925606426e-12,0
16,quadrature,121.49394740723167,25.034095078595541,360754.00862609502,9.3440205238675436,9.3440205238675436,9.3440205238675436,0,6.0096937819434524e-12,6.0096937819434524e-12,0
17,quadrature,121.49394740723167,25.041735112929661,721508.01725219004,0,858.87825129311966,-840.19021024538461,14.76,14.759999999996122,3.8777869804107468e-12,0
18,quadrature,121.50237725241605,25.034095078595541,360754.00862609502,11.093569063416007,11.093569063416007,11.093569063416007,0,-7.6938278435958113e-13,7.6938278435958113e-13,0
19,quadrature,121.50237725241605,25.041735112929661,721508.01725219004,3.4759982312688393,860.62779983266819,-838.44066170583619,11.28400176873116,11.284001768732987,1.8260948309034575e-12,0
20,quadrature,121.51080709760043,25.034095078595541,360754.00862609502,10.345280147292614,10.345280147292616,10.345280147292613,8.8817841970012523e-16,3.9314244870865769e-12,3.9305363086668768e-12,0
21,quadrature,121.51080709760043,25.041735112929661,721508.01725219004,8.6240407364646803,859.87951091654475,-839.18895062195952,6.1359592635353195,6.1359592635336293,1.6902035326893383e-12,0
22,quadrature,121.51923694278481,25.034095078595541,360754.00862609502,12.466673544494389,12.466673544494389,12.466673544494389,0,4.6063503299541655e-12,4.6063503299541655e-12,0
23,quadrature,121.51923694278481,25.041735112929661,721508.01725219004,6.7894503166017586,862.00090431374656,-837.06755722475782,7.9705496833982412,7.9705496833979117,3.2951419370874646e-13,0
24,quadrature,121.5276667879692,25.034095078595541,360754.00862609502,19.115119182835592,19.115119182835592,19.115119182835592,0,7.9631156989228247e-12,7.9631156989228247e-12,0
25,quadrature,121.5276667879692,25.041735112929661,721508.01725219004,10.047428748956797,864.24009080813562,-830.41911158641653,4.7125712510432027,4.7125712510427054,4.9737991503207013e-13,0
26,quadrature,121.53609663315358,25.034095078595541,180377.00431304751,16.88203147493779,16.88203147493779,16.88203147493779,0,-3.8402327007708763e-13,3.8402327007708763e-13,0
27,quadrature,121.53609663315358,25.041735112929661,360754.00862609502,14.941744585093634,14.941744585093634,14.941744585093634,-5.5511151231257827e-17,-3.1864843346241992e-12,3.186428823472968e-12,0
28,quadrature,121.43493849094099,25.049375147263778,721508.01725219004,0.85875870238298546,943.15747006244953,-755.43922238363461,13.901241297617014,13.901241297617288,2.7355895326763857e-13,0
29,quadrature,121.42650864575661,25.049375147263778,360754.00862609502,93.859123839407459,93.859123839407459,93.859123839407459,-2.2204460492503131e-16,-1.3221184825088115e-12,1.3218964379038865e-12,0
30,quadrature,121.44336833612537,25.049375147263778,721508.01725219004,4.5161576162323787,1706.7135422009585,-1604.7375686066766,10.243842383767621,10.2438423837641,3.5207392556912964e-12,0
31,quadrature,121.45179818130975,25.049375147263778,721508.01725219004,13.861533870699681,1714.359150633607,-1683.7777724434015,0.89846612930031888,0.89846612930032022,1.3322676295501878e-15,0
32,quadrature,121.46022802649414,25.049375147263778,721508.01725219004,9.6518437852775456,1714.9224786888874,-1683.2144443881214,5.1081562147224542,5.1081562147189707,3.4834357620638912e-12,0
33,quadrature,121.46865787167852,25.049375147263778,721508.01725219004,5.9629689891572273,1703.4013909566065,-1694.7355321204022,8.7970310108427725,8.7970310108430017,2.2915003228263231e-13,0
34,quadrature,121.4770877168629,25.049375147263778,721508.01725219004,9.4072133961777933,1705.5803969980741,-1692.5565260789347,5.3527866038222065,5.3527866038230725,8.659739592076221e-13,0
35,quadrature,121.48551756204729,25.049375147263778,721508.01725219004,2.6050273243476401,1706.0128609703534,-1692.1240621066554,12.15497267565236,12.154972675651557,8.0291329140891321e-13,0
36,quadrature,121.49394740723167,25.049375147263778,721508.01725219004,9.9972978862236186,1708.412482062372,-1689.7244410146368,4.7627021137763812,4.7627021137752514,1.1297629498585593e-12,0
37,quadrature,121.50237725241605,25.049375147263778,721508.01725219004,0.023303491139039741,1710.1620306019204,-1687.9748924750884,14.736696508860961,14.736696508858964,1.9966250874858815e-12,0
38,quadrature,121.51080709760043,25.049375147263778,721508.01725219004,6.3587432400894102,1709.413741685797,-1688.7231813912117,8.4012567599105896,8.4012567599122754,1.6857626405908377e-12,0
39,quadrature,121.51923694278481,25.049375147263778,721508.01725219004,7.9791177857966398,1711.5351350829987,-1683.606656841386,6.78088221420336,6.7808822142029834,3.765876499528531e-13,0
40,quadrature,121.5276667879692,25.049375147263778,721508.01725219004,11.777530412010558,864.28838182774007,-834.30831061834397,2.9824695879894421,2.9824695879889691,4.7295500849031669e-13,0
41,quadrature,121.53609663315358,25.049375147263778,360754.00862609502,14.990035604698079,14.990035604698079,14.990035604698079,-1.1102230246251565e-16,-2.8107293361543683e-12,2.8106183138519058e-12,0
42,quadrature,121.43493849094099,25.057015181597897,721508.01725219004,10.855533861631292,999.97300229253619,-698.62369015354784,3.9044661383687078,3.9044661383690671,3.5926817076870066e-13,0
43,quadrature,121.42650864575661,25.057015181597897,360754.00862609502,150.67465606949418,150.67465606949418,150.67465606949418,-4.4408920985006262e-16,3.6454624810286695e-12,3.6459065702385196e-12,0
44,quadrature,121.44336833612537,25.057015181597897,721508.01725219004,6.4550791245770425,1849.2713485155782,-1547.9220363765899,8.3049208754229582,8.3049208754229156,4.2632564145606011e-14,0
45,quadrature,121.45179818130975,25.057015181597897,721508.01725219004,6.5179257212058674,2563.8933814028592,-2397.2203825996321,8.2420742787941315,8.2420742787953785,1.2470025012589758e-12,0
46,quadrature,121.46022802649414,25.057015181597897,721508.01725219004,4.7943346341654927,2564.4567094581394,-2532.7486751573733,9.9656653658345071,9.9656653658351697,6.6258110109629342e-13,0
47,quadrature,121.46865787167852,25.057015181597897,721508.01725219004,9.8434166310439934,2552.9356217258587,-2544.2697628896544,4.9165833689560063,4.9165833689564939,4.8760995241536875e-13,0
