target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,260,260,288.45299461711784,28.452994617117817,28.45299461711808,2.6290081223123707e-13,1
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,280,265.77350269144108,294.22649730855892,14.226497308558908,14.226497308557914,9.9475983006414026e-13,1
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,280,268.1649658089554,291.8350341910446,11.835034191044587,11.835034191044558,2.8421709430404007e-14,1
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,260,265.77350269189628,287.09005551345615,27.090055513456168,27.090055513457479,1.3109513474773848e-12,1
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,300,271.54700538288216,300,0,1.8872015063276059e-13,1.8872015063276059e-13,1
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,300,272.90994448654385,294.22649730810372,-5.7735026918962618,-5.7735026918962173,4.4408920985006262e-14,1
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,280,265.77350269144108,294.22649730855892,14.226497308558908,14.226497308558853,5.5067062021407764e-14,1
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,260,260,288.45299461711784,28.452994617117817,28.452994617117042,7.744915819785092e-13,1
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,300,271.54700538288216,300,0,-1.2732925825824811e-13,1.2732925825824811e-13,1
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,260,260,288.45299461711784,28.452994617117817,28.452994617118875,1.0587086762825493e-12,1
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,300,271.54700538288216,300,0,1.5461409931358701e-13,1.5461409931358701e-13,1
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,300,271.54700538288216,300,0,-1.2596501620548117e-12,1.2596501620548117e-12,1
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,260,260,288.45299461711784,28.452994617117817,28.452994617117522,2.9487523534044158e-13,1
