target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,4.7748471846843042e-14,4.7748471846843042e-14,0
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,100,105.7735026914411,94.226497308558905,-5.7735026914410925,-5.7735026914415393,4.4675374510916299e-13,0
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,100,108.16496580895542,91.835034191044585,-8.1649658089554134,-8.1649658089553494,6.3948846218409017e-14,0
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,100,105.77350269189625,94.226497308103745,-5.7735026918962618,-5.773502691895767,4.9471537977296975e-13,0
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,-6.7075234261041422e-14,6.7075234261041422e-14,0
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,100,105.77350269189625,94.226497308103745,-5.7735026918962618,-5.7735026918963133,5.1514348342607263e-14,0
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,100,105.7735026914411,94.226497308558905,-5.7735026914410925,-5.7735026914406298,4.6274095666376525e-13,0
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-4.6092852497445857e-13,4.6092852497445857e-13,0
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-8.9812601807157155e-14,8.9812601807157155e-14,0
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,4.7975845522304203e-13,4.7975845522304203e-13,0
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,3.9108272179319065e-13,3.9108272179319065e-13,0
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-3.0240698836333927e-13,3.0240698836333927e-13,0
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-7.3896444524876141e-14,7.3896444524876141e-14,0
