target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,112.8,112.8,112.8,0,6.5938365883735634e-14,6.5938365883735634e-14,0
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,114.00000000000001,122.79999999921162,105.20000000078838,0.39999999999999147,0.3999999999999066,8.4876550232593218e-14,0
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,114.39999999999999,126.94213562317348,101.85786437682651,1.4210854715202004e-14,-1.7317702828678305e-13,1.8738788300198506e-13,0
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,113.19999999999999,122.8,103.59999999999999,1.2000000000000171,1.2000000000004436,4.2654768606098514e-13,0
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,115.2,115.2,115.2,0,1.2960299501285969e-13,1.2960299501285969e-13,0
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,115.59999999999999,125.2,106,-1.1999999999999886,-1.1999999999999158,7.2830630415410269e-14,0
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,114.8,123.59999999921162,106.00000000078838,-0.39999999999999147,-0.39999999999978531,2.0616841567289157e-13,0
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,113.59999999999999,113.59999999999999,113.59999999999999,0,-5.2996697168071543e-13,5.2996697168071543e-13,0
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,116,116,116,0,-9.094947018446294e-15,9.094947018446294e-15,0
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,112.8,112.8,112.8,0,4.3428372013081054e-13,4.3428372013081054e-13,0
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,115.2,115.2,115.2,0,4.547473509223147e-15,4.547473509223147e-15,0
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,116,116,116,0,-4.8203219197765363e-13,4.8203219197765363e-13,0
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,113.59999999999999,113.59999999999999,113.59999999999999,0,-2.2055246519732262e-13,2.2055246519732262e-13,0
