target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,4.7748471846843042e-14,4.7748471846843042e-14,0
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,100,109.99999999921162,90.000000000788376,-9.9999999992116297,-9.9999999992119104,2.8066438062523957e-13,0
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,100,114.14213562317349,85.857864376826512,-12,-12.000000000000146,1.4566126083082054e-13,0
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,100,110,90,-10.000000000000007,-9.9999999999993108,6.9633188104489818e-13,0
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,2.1827872844271107e-13,2.1827872844271107e-13,0
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,100,110,90,-10.000000000000007,-9.999999999999952,5.5067062021407764e-14,0
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,100,109.99999999921162,90.000000000788376,-9.9999999992116297,-9.9999999992115711,5.8619775700208265e-14,0
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-4.4908174422275582e-13,4.4908174422275582e-13,0
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-1.5916157282281014e-13,1.5916157282281014e-13,0
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,3.0809133024986822e-13,3.0809133024986822e-13,0
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,-1.8644641387814904e-13,1.8644641387814904e-13,0
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-2.819433575718351e-13,2.819433575718351e-13,0
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-3.0468072511795087e-13,3.0468072511795087e-13,0
