target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,121.49297517271243,25.094334209552887,29.976926885267105,0,0,0,0,1.5169912267089689e-13,1.5169912267089689e-13,0
1,quadrature,121.49307440173557,25.094334209552887,59.953853770534209,0,17.307186806785808,-17.307186806785808,0,-4.6370293321516348e-14,4.6370293321516348e-14,0
2,quadrature,121.49307440173557,25.094442127996533,119.90770754106842,0,27.046972384354458,-27.046972384354458,0,-5.8879232010287766e-14,5.8879232010287766e-14,0
3,quadrature,121.49297517271243,25.094442127996533,59.953853770534209,0,20.784609690707498,-20.784609690707498,0,1.8471625499042022e-13,1.8471625499042022e-13,0
4,quadrature,121.49317363075872,25.094334209552887,59.953853770534209,0,17.307186806785808,-17.307186806785808,0,4.4902391194567937e-14,4.4902391194567937e-14,0
5,quadrature,121.49317363075872,25.094442127996533,119.90770754106842,0,27.046972384354458,-27.046972384354458,0,3.1355052510988728e-14,3.1355052510988728e-14,0
6,quadrature,121.49327285978185,25.094334209552887,29.976926885267105,0,0,0,0,9.1019473602538132e-14,9.1019473602538132e-14,0
7,quadrature,121.49327285978185,25.094442127996533,59.953853770534209,0,20.784609690707498,-20.784609690707498,0,1.9325759247244931e-14,1.9325759247244931e-14,0
8,quadrature,121.49307440173557,25.09455004644018,59.953853770534209,0,17.307186806785808,-17.307186806785808,0,2.0284755835970443e-13,2.0284755835970443e-13,0
9,quadrature,121.49297517271243,25.09455004644018,29.976926885267105,0,0,0,0,-7.5849561335448443e-14,7.5849561335448443e-14,0
10,quadrature,121.49317363075872,25.09455004644018,59.953853770534209,0,17.307186806785808,-17.307186806785808,0,8.8907595413089863e-15,8.8907595413089863e-15,0
11,quadrature,121.49327285978185,25.09455004644018,29.976926885267105,0,0,0,0,-2.5788850854052468e-13,2.5788850854052468e-13,0
12,boundary_diagnostic,121.49297517271243,25.094334209552887,29.976926885267105,0,0,0,0,1.2135929813671751e-13,1.2135929813671751e-13,0
13,boundary_diagnostic,121.49327285978185,25.094334209552887,29.976926885267105,0,0,0,0,7.5849561335448443e-15,7.5849561335448443e-15,0
14,boundary_diagnostic,121.49327285978185,25.09455004644018,29.976926885267105,0,0,0,0,2.2754868400634533e-14,2.2754868400634533e-14,0
15,boundary_diagnostic,121.49297517271243,25.09455004644018,29.976926885267105,0,0,0,0,3.0339824534179377e-14,3.0339824534179377e-14,0
