target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,1.0686562746674396e-13,1.0686562746674396e-13,0
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,100,109.99999999921162,90.000000000788376,-9.9999999992116297,-9.9999999992119033,2.7355895326763857e-13,0
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,100,114.14213562317349,85.857864376826512,-12,-11.999999999999769,2.3092638912203256e-13,0
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,100,110,90,-10.000000000000007,-9.999999999999428,5.7909232964448165e-13,0
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,1.1596057448519025e-13,1.1596057448519025e-13,0
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,100,110,90,-10.000000000000007,-10.000000000000126,1.1901590823981678e-13,0
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,100,109.99999999921162,90.000000000788376,-9.9999999992116297,-9.9999999992118696,2.3980817331903381e-13,0
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-4.5071351465285908e-13,4.5071351465285908e-13,0
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-1.38697942031306e-13,1.38697942031306e-13,0
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,5.9003468782170332e-13,5.9003468782170332e-13,0
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,-7.2759576147570352e-14,7.2759576147570352e-14,0
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-5.2750692706988507e-13,5.2750692706988507e-13,0
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,6.8212102638347211e-14,6.8212102638347211e-14,0
