target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,14.062499998891337,100,100,100,0,2.061521324181164e-13,2.061521324181164e-13,0
1,quadrature,0.00078690531825897068,0.00071945629097963041,28.124999997782673,100,107.49999999940871,92.500000000591285,4,3.9999999999998468,1.532107773982716e-13,0
2,quadrature,0.00078690531825897068,0.00078690531825897068,42.187499996674006,100,103.53553390579337,96.464466094206628,3.5355339057933755,3.5355339057939061,5.3068660577082483e-13,0
3,quadrature,0.00071945629097963041,0.00078690531825897068,28.124999997782673,100,107.5,92.5,4,4.0000000000003419,3.4194869158454821e-13,0
4,quadrature,0.00085435434553831106,0.00071945629097963041,28.124999997782673,100,111.18033988732266,88.81966011267734,4,4.0000000000002958,2.957634137601417e-13,0
5,quadrature,0.00085435434553831106,0.00078690531825897068,28.124999997782673,100,105.5901699433969,94.409830056603099,4,3.9999999999996225,3.7747582837255322e-13,0
6,quadrature,0.00092180337281765144,0.00071945629097963041,28.124999997782673,100,107.49999999940871,92.500000000591285,4,4.0000000000000586,5.8619775700208265e-14,0
7,quadrature,0.00092180337281765144,0.00078690531825897068,28.124999997782673,100,107.90569414986001,92.094305850139989,4,4.0000000000001048,1.0480505352461478e-13,0
8,quadrature,0.00098925240009699171,0.00071945629097963041,14.062499998891337,100,100,100,0,2.8901720525284949e-13,2.8901720525284949e-13,0
9,quadrature,0.00098925240009699171,0.00078690531825897068,14.062499998891337,100,102.5,97.5,2.5000000000000031,2.500000000000107,1.0391687510491465e-13,0
10,quadrature,0.00078690531825897068,0.00085435434553831106,28.124999997782673,100,105.59016994366132,94.409830056338677,4,3.9999999999998961,1.0391687510491465e-13,0
11,quadrature,0.00071945629097963041,0.00085435434553831106,28.124999997782673,100,111.1803398867938,88.819660113206197,4,3.9999999999997273,2.7267077484793845e-13,0
12,quadrature,0.00078690531825897068,0.00092180337281765144,28.124999997782673,100,107.90569415035863,92.094305849641373,4,4.0000000000000862,8.6153306710912148e-14,0
13,quadrature,0.00071945629097963041,0.00092180337281765144,28.124999997782673,100,107.5,92.5,4,4.000000000000079,7.9047879353311146e-14,0
14,quadrature,0.00078690531825897068,0.00098925240009699171,14.062499998891337,100,102.49999999980291,97.50000000019709,2.4999999998029092,2.4999999998028479,6.1284310959308641e-14,0
15,quadrature,0.00071945629097963041,0.00098925240009699171,14.062499998891337,100,100,100,0,-7.0334256942651487e-13,7.0334256942651487e-13,0
16,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,14.062499998891337,100,100,100,0,-3.0783098021185523e-13,3.0783098021185523e-13,0
17,boundary_diagnostic,0.00098925240009699171,0.00071945629097963041,14.062499998891337,100,100,100,0,2.0900884116817183e-13,2.0900884116817183e-13,0
18,boundary_diagnostic,0.00098925240009699171,0.00080938832735208421,14.062499998891337,100,100,100,0,2.5301427107942016e-13,2.5301427107942016e-13,0
19,boundary_diagnostic,0.00080938832735208421,0.00080938832735208421,14.062499998891337,100,100,100,0,-1.8397393035561575e-13,1.8397393035561575e-13,0
20,boundary_diagnostic,0.00080938832735208421,0.00098925240009699171,14.062499998891337,100,100,100,0,4.7240599558862814e-13,4.7240599558862814e-13,0
21,boundary_diagnostic,0.00071945629097963041,0.00098925240009699171,14.062499998891337,100,100,100,0,2.8802812777990354e-13,2.8802812777990354e-13,0
