target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,1.4097167878591755e-13,1.4097167878591755e-13,0
1,quadrature,0.00080938832735208432,0.00071945629097963041,49.999999996058186,100,109.99999999921162,90.000000000788376,9.9999999992116297,9.999999999211088,5.4178883601707639e-13,0
2,quadrature,0.00080938832735208432,0.00080938832735208432,99.999999992116372,100,114.14213562317349,85.857864376826512,12,12.000000000000048,4.7961634663806763e-14,0
3,quadrature,0.00071945629097963041,0.00080938832735208432,49.999999996058186,100,110,90,10.000000000000007,10.000000000000723,7.1587180627830094e-13,0
4,quadrature,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,2.1827872844271107e-13,2.1827872844271107e-13,0
5,quadrature,0.00089932036372453812,0.00080938832735208432,49.999999996058186,100,110,90,10.000000000000007,10.000000000000529,5.2224891078367364e-13,0
6,quadrature,0.00080938832735208432,0.00089932036372453812,49.999999996058186,100,109.99999999921162,90.000000000788376,9.9999999992116297,9.9999999992114201,2.0961010704922955e-13,0
7,quadrature,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-3.3494370190563682e-13,3.3494370190563682e-13,0
8,quadrature,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-2.8876456783566986e-13,2.8876456783566986e-13,0
9,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029093,100,100,100,0,-9.094947018446294e-15,9.094947018446294e-15,0
10,boundary_diagnostic,0.00089932036372453812,0.00071945629097963041,24.999999998029093,100,100,100,0,4.5929482443153781e-13,4.5929482443153781e-13,0
11,boundary_diagnostic,0.00089932036372453812,0.00089932036372453812,24.999999998029093,100,100,100,0,-3.956301953024138e-13,3.956301953024138e-13,0
12,boundary_diagnostic,0.00071945629097963041,0.00089932036372453812,24.999999998029093,100,100,100,0,-2.2737367546115735e-13,2.2737367546115735e-13,0
