target,type,lon,lat,weight_m2,plain_ground_m,plain_upper_m,plain_lower_m,plain_delta_m,decoded_delta_m,abs_error_m,infeasible
0,quadrature,0.00071945629097963041,0.00071945629097963041,24.999999998029061,112.8,112.8,112.8,0,-3.9108272179319115e-13,3.9108272179319115e-13,0
1,quadrature,0.00080938832735208421,0.00071945629097963041,49.999999996058122,114.00000000000001,114.00000000000001,114.00000000000001,0,-2.9331204134489336e-13,2.9331204134489336e-13,0
2,quadrature,0.00080938832735208421,0.00080938832735208421,99.999999992116244,114.39999999999999,123.19999999921161,104.00000000000001,1.6000000000000085,1.5999999999993051,7.0343730840249918e-13,0
3,quadrature,0.00071945629097963041,0.00080938832735208421,49.999999996058122,113.19999999999999,113.19999999999999,113.19999999999999,0,-6.9348971015653088e-14,6.9348971015653088e-14,0
4,quadrature,0.00089932036372453801,0.00071945629097963041,49.999999996058122,115.2,115.2,115.2,0,4.8203219197765423e-13,4.8203219197765423e-13,0
5,quadrature,0.00089932036372453801,0.00080938832735208421,99.999999992116244,115.59999999999999,125.2,105.2,0.40000000000000568,0.39999999999965019,3.5549341248497512e-13,0
6,quadrature,0.00098925240009699192,0.00071945629097963041,49.999999996058122,116.40000000000001,116.40000000000001,116.40000000000001,0,5.6843418865289414e-14,5.6843418865289414e-14,0
7,quadrature,0.00098925240009699192,0.00080938832735208421,99.999999992116244,116.8,126.40000000000001,108.00000000078838,-0.79999999999999716,-0.79999999999943427,5.6288307348495437e-13,0
8,quadrature,0.0010791844364694456,0.00071945629097963041,24.999999998029061,117.60000000000001,117.60000000000001,117.60000000000001,0,-9.7770680448297788e-14,9.7770680448297788e-14,0
9,quadrature,0.0010791844364694456,0.00080938832735208421,49.999999996058122,118,118,118,0,-2.0236257116043031e-13,2.0236257116043031e-13,0
10,quadrature,0.00080938832735208421,0.00089932036372453801,99.999999992116244,114.8,123.59999999921162,103.60000000078837,1.2000000000000028,1.2000000000002935,2.9065638784686598e-13,0
11,quadrature,0.00071945629097963041,0.00089932036372453801,49.999999996058122,113.59999999999999,113.59999999999999,113.59999999999999,0,-2.4670043787535602e-13,2.4670043787535602e-13,0
12,quadrature,0.00089932036372453801,0.00089932036372453801,99.999999992116244,116,133.59999999842324,98.400000001576757,0,-2.3526069982871656e-13,2.3526069982871656e-13,0
13,quadrature,0.00098925240009699192,0.00089932036372453801,99.999999992116244,117.2,128.39999999921162,108.40000000078838,-1.2000000000000028,-1.1999999999996374,3.6548541970660153e-13,0
14,quadrature,0.0010791844364694456,0.00089932036372453801,49.999999996058122,118.40000000000001,118.40000000000001,118.40000000000001,0,-1.1368683773057882e-14,1.1368683773057882e-14,0
15,quadrature,0.00080938832735208421,0.00098925240009699192,99.999999992116244,115.2,123.99999999921164,105.59999999999999,0.79999999999999716,0.80000000000035654,3.5937919307116317e-13,0
16,quadrature,0.00071945629097963041,0.00098925240009699192,49.999999996058122,114.00000000000001,114.00000000000001,114.00000000000001,0,-6.3664629129124145e-14,6.3664629129124145e-14,0
17,quadrature,0.00089932036372453801,0.00098925240009699192,99.999999992116244,116.40000000000001,126.8,106.8,-0.40000000000000568,-0.39999999999982039,1.8529622280993863e-13,0
18,quadrature,0.00098925240009699192,0.00098925240009699192,99.999999992116244,117.60000000000002,128,108.80000000078839,-1.6000000000000227,-1.6000000000000958,7.30526750203353e-14,0
19,quadrature,0.0010791844364694456,0.00098925240009699192,49.999999996058122,118.80000000000001,118.80000000000001,118.80000000000001,0,2.6716406866686024e-13,2.6716406866686024e-13,0
20,quadrature,0.00080938832735208421,0.0010791844364694456,49.999999996058122,115.59999999999999,115.59999999999999,115.59999999999999,0,-2.5011104300727343e-13,2.5011104300727343e-13,0
21,quadrature,0.00071945629097963041,0.0010791844364694456,24.999999998029061,114.39999999999999,114.39999999999999,114.39999999999999,0,-9.0949470184463051e-15,9.0949470184463051e-15,0
22,quadrature,0.00089932036372453801,0.0010791844364694456,49.999999996058122,116.8,116.8,116.8,0,5.6843418865289411e-15,5.6843418865289411e-15,0
23,quadrature,0.00098925240009699192,0.0010791844364694456,49.999999996058122,118,118,118,0,1.8189894036892611e-13,1.8189894036892611e-13,0
24,quadrature,0.0010791844364694456,0.0010791844364694456,24.999999998029061,119.2,119.2,119.2,0,1.5006662580436404e-13,1.5006662580436404e-13,0
25,boundary_diagnostic,0.00071945629097963041,0.00071945629097963041,24.999999998029061,112.8,112.8,112.8,0,5.4569682110677837e-14,5.4569682110677837e-14,0
26,boundary_diagnostic,0.00080938832735208421,0.00071945629097963041,24.999999998029061,114.00000000000001,114.00000000000001,114.00000000000001,0,1.8189894036892611e-13,1.8189894036892611e-13,0
27,boundary_diagnostic,0.00089932036372453801,0.00071945629097963041,24.999999998029061,115.2,115.2,115.2,0,9.0949470184463051e-15,9.0949470184463051e-15,0
28,boundary_diagnostic,0.00098925240009699192,0.00071945629097963041,24.999999998029061,116.40000000000001,116.40000000000001,116.40000000000001,0,-2.4556356949805027e-13,2.4556356949805027e-13,0
29,boundary_diagnostic,0.0010791844364694456,0.00071945629097963041,24.999999998029061,117.60000000000001,117.60000000000001,117.60000000000001,0,4.5474735092231528e-14,4.5474735092231528e-14,0
30,boundary_diagnostic,0.0010791844364694456,0.00080938832735208421,24.999999998029061,118,118,118,0,-3.7289282775629854e-13,3.7289282775629854e-13,0
31,boundary_diagnostic,0.0010791844364694456,0.00089932036372453801,24.999999998029061,118.40000000000001,118.40000000000001,118.40000000000001,0,2.5920599002571973e-13,2.5920599002571973e-13,0
32,boundary_diagnostic,0.0010791844364694456,0.00098925240009699192,24.999999998029061,118.80000000000001,118.80000000000001,118.80000000000001,0,-6.0708771348129095e-13,6.0708771348129095e-13,0
33,boundary_diagnostic,0.0010791844364694456,0.0010791844364694456,24.999999998029061,119.2,119.2,119.2,0,-7.7309508738711681e-14,7.7309508738711681e-14,0
34,boundary_diagnostic,0.00098925240009699192,0.0010791844364694456,24.999999998029061,118,118,118,0,4.3504267144578925e-13,4.3504267144578925e-13,0
35,boundary_diagnostic,0.00089932036372453801,0.0010791844364694456,24.999999998029061,116.8,116.8,116.8,0,-5.4846812020728779e-14,5.4846812020728779e-14,0
36,boundary_diagnostic,0.00080938832735208421,0.0010791844364694456,24.999999998029061,115.59999999999999,115.59999999999999,115.59999999999999,0,9.5565632672910047e-14,9.5565632672910047e-14,0
37,boundary_diagnostic,0.00071945629097963041,0.0010791844364694456,24.999999998029061,114.39999999999999,114.39999999999999,114.39999999999999,0,-1.707863706752607e-13,1.707863706752607e-13,0
38,boundary_diagnostic,0.00071945629097963041,0.00098925240009699192,24.999999998029061,114.00000000000001,114.00000000000001,114.00000000000001,0,2.8761675290773194e-13,2.8761675290773194e-13,0
39,boundary_diagnostic,0.00071945629097963041,0.00089932036372453801,24.999999998029061,113.59999999999999,113.59999999999999,113.59999999999999,0,-4.7226855683552041e-14,4.7226855683552041e-14,0
40,boundary_diagnostic,0.00071945629097963041,0.00080938832735208421,24.999999998029061,113.19999999999999,113.19999999999999,113.19999999999999,0,-4.0927261583008374e-14,4.0927261583008374e-14,0
